"","task_id","PC1","TaskWeight01"
"66",82,0.404014021828629,0.674462762221754
"67",83,0.485376174659092,0.687866617246349
"68",84,-0.0855063923465665,0.593817641180568
"69",85,0.106025611099201,0.625371221284414
"70",86,-0.497214226392116,0.525991607477457
"71",87,-0.741950101930539,0.485673055412225
"72",88,-0.696245153550463,0.49320263127374
"73",89,-0.539483623893984,0.519028014991493
"74",90,-1.22274371282931,0.406465615183014
"75",91,-0.218978783128831,0.571828982896667
"76",92,-1.50091822667477,0.360638277466284
"77",93,0.458219338588015,0.68339271530349
"78",94,0.702037637576067,0.723560102943651
"79",95,-0.414967188494359,0.539541241230156
"80",97,0.364279666992118,0.667916800577472
"81",98,0.262353731082879,0.651125203739807
"82",99,0.0519773922570987,0.616467149003943
"83",100,-0.115821468165597,0.588823440963366
"84",101,-0.2945917620204,0.559372264732483
"85",102,0.0816475767100843,0.621355107804511
"86",103,0.00703569316406073,0.609063313212414
"87",105,-0.422578283384548,0.538287365700349
"88",106,-0.812294096283512,0.474084366207762
"89",108,-0.542154588876944,0.518587991882936
"90",111,-1.25210531711487,0.401628492842443
"91",130,1.1313924265524,0.79429335108602
"92",131,0.478747478005555,0.686774585068548
"93",134,0.535340400545952,0.696097879779423
"94",136,0.762543904093687,0.733528094156613
"95",138,-0.225478246296672,0.570758241046694
"96",139,-0.315719049866485,0.555891689385098
"97",140,-2.55769164245571,0.186542126292779
"98",147,-0.30886265964458,0.557021232512085
"99",148,0.237389910787947,0.647012586061283
"100",150,-0.984376010023928,0.445735054594318
"101",151,0.0884146659089442,0.622469939202213
"102",152,-1.11001966030932,0.425036127456837
"103",153,-0.943469479025712,0.45247412419836
"104",155,-1.41154969843554,0.375361127767163
"105",173,0.460408487142995,0.68375336246974
"106",174,0.840963450874249,0.746447175075371
"107",175,0.245043395983157,0.648273445102258
"108",176,-1.0974476247017,0.427107283845727
"109",177,-1.35191541069441,0.385185466474653
"110",178,-0.314263297270501,0.556131514611809
"111",180,-1.07576721655027,0.430678981958747
"112",181,-1.03283064593163,0.43775248662651
"113",182,-1.67869829042515,0.331350234833749
"114",184,-2.2680056741808,0.234265896944563
"115",185,-1.4105560386505,0.375524826381802
"116",186,0.65221624155744,0.715352370648906
"117",187,-0.424736032353566,0.537931891399903
"118",188,-1.60280265413713,0.343853518859724
"119",189,-1.19690406112713,0.410722520061425
"120",191,-1.39089988568446,0.378763042376984
"121",192,-1.23189409593018,0.40495815250858
"122",194,-2.05429305162572,0.269473581476012
"123",195,-0.035067981597523,0.602127022407979
"124",196,-0.534535210290175,0.519843232094775
"125",197,-0.718349437755761,0.4895611024965
"126",198,-1.5211341828369,0.357307837745185
"127",199,-1.41883135483744,0.37416152496224
"128",200,-0.921139629034259,0.456152813387302
"129",201,-1.8343664705289,0.30570497293414
"130",202,-0.981818038220307,0.44615646285381
"131",203,-1.7629930244652,0.317463257226803
"132",204,-0.953434007055436,0.45083253674704
"133",205,-0.474117015405733,0.529796714111976
"134",206,-0.719641592081983,0.489348228959413
"135",207,-0.631003759572615,0.503950702164929
"136",208,-0.576023318448759,0.513008351653974
"137",209,-1.38631409852995,0.379518519267091
"138",210,-2.36524677063409,0.21824609518233
"139",211,-0.915930760524187,0.457010938644836
"140",212,-0.907151203621999,0.458457310253787
"141",213,-2.49285175142039,0.197224052335949
"142",214,-2.05658711450256,0.269095650396894
"143",215,-2.46870495010034,0.201202071758272
"144",216,-0.835758169271807,0.470218821581909
"145",217,-1.66738230230556,0.33321446603878
"146",218,-3.4642553747607,0.0371919872460368
"147",219,-1.22008317561214,0.406903920388886
"148",220,0.811393600552302,0.741575745632738
"149",222,0.143984503494371,0.631624687704105
"150",225,0.0486403467718091,0.6159173937143
"151",226,0.382344895300775,0.670892922678617
"152",227,-0.171742601737969,0.579610818864035
"153",228,0.167820542675011,0.635551511201556
"154",229,0.0992323399327186,0.62425207658764
"155",230,-0.118211927492674,0.588429629232142
"156",231,-0.494363392047937,0.526461262826033
"157",232,-0.32065825651902,0.555077989063709
"158",233,0.771747419129729,0.735044309951896
"159",235,0.346138863454058,0.664928227977132
"160",236,0.166338880256208,0.635307417509758
"161",237,0.924274810218885,0.760172148465448
"162",238,-0.330525032763875,0.553452505546554
"163",239,0.302154340306234,0.657682080338587
"164",240,-0.487315642157851,0.527622331142074
"165",241,0.148458579991198,0.632361761031766
"166",242,-0.315001520811796,0.556009897361294
"167",243,-0.878313998621722,0.463208041419218
"168",244,-0.0527866297848285,0.599207996997856
"169",245,0.600969479433173,0.706909819092718
"170",246,-0.745114799962705,0.485151693179982
"171",249,-2.2071014820855,0.244299443659294
"172",250,-0.268793619533187,0.563622331253252
"173",251,-1.89092575846721,0.296387219292603
"174",252,-1.36319047137187,0.383327977784192
"175",253,-2.04816500057332,0.270483135734744
"176",254,-2.39463367409594,0.213404804976487
"177",255,-2.85468934370493,0.137613797927653
"178",256,-1.5748010819634,0.348466585264931
"179",257,-2.19574411342006,0.246170492024615
"180",258,1.59172593322852,0.870130129880546
"181",259,-1.66954364669302,0.332858399417877
"182",260,1.26412988795557,0.81616093480997
"183",261,0.646979603746458,0.714489670590059
"184",262,0.491684180142547,0.688905817759772
"185",263,1.37118298070964,0.833797195470379
"186",264,1.3490750543696,0.830155066676493
"187",265,1.37110794044431,0.833784833102834
"188",266,1.00926303901658,0.774173374563473
"189",267,1.27827347310368,0.818490993175661
"190",268,0.401202139152941,0.67399952389263
"191",269,-0.83763073338419,0.469910329524934
"192",270,-0.598944373841194,0.509232265441861
"193",271,-1.56405865788977,0.350236325738682
"194",272,-0.910120792538361,0.457968090906303
"195",273,1.25365756873969,0.814435692253601
"196",275,1.15653344060537,0.798435160217344
"197",276,1.23853542266938,0.811944422707063
"198",277,-0.175960532313498,0.578915943814993
"199",278,0.333147237652824,0.66278794699002
"200",279,0.562467726151551,0.700566920076084
"201",280,-1.1402669511165,0.420053094354075
"202",281,0.00173089663722894,0.608189384473965
"203",282,-1.50842100371558,0.359402246557092
"204",284,0.793035794361143,0.738551423337965
"205",285,0.583197022691189,0.703981929093337
"206",286,0.529105712219708,0.695070757763334
"207",287,0.882501800663746,0.753290332479275
"208",288,0.549474397529673,0.698426358560984
"209",289,-0.630497700227834,0.504034071961023
"210",290,-0.761705407370756,0.482418504728948
"211",291,0.934072658896646,0.761786276640046
"212",292,0.405493729811476,0.674706533933672
"213",293,-0.738374712748286,0.486262076186482
"214",294,1.03893828101894,0.779062166560513
"215",295,-0.43716613462738,0.535884117551462
"216",296,-1.37747995573915,0.380973883525719
"217",297,-1.44321895721329,0.370143835222336
"218",298,-1.42549978228103,0.373062947410068
"219",299,1.74970556306652,0.896156187224434
"220",300,1.843848503536,0.911665589099178
"221",301,1.68712968004903,0.885847240929094
"222",302,-0.467467600670841,0.53089215945117
"223",303,1.27936091523109,0.818670141786118
"224",304,1.37349130602581,0.83417747618827
"225",305,0.808890816438334,0.741163429165505
"226",306,1.24801024824368,0.8135053350473
"227",307,1.49888456061992,0.854835152357974
"228",308,0.965672364148997,0.766992110719991
"229",309,1.12245391185966,0.792820792274476
"230",310,0.635917017057891,0.712667185527754
"231",312,0.12161124238749,0.627938846832503
"232",313,-1.23349830983867,0.404693869301833
"233",314,1.54527238031285,0.862477226571112
"234",315,1.02612182689191,0.776950743901798
"235",316,1.279340830223,0.818666832919192
"236",317,1.37553305786011,0.834513840758664
"237",318,-1.34434667549854,0.386432363536195
"238",319,-2.30206547079055,0.228654779735367
"239",320,-1.82450907724013,0.307328910673821
"240",321,-1.25862380648465,0.400554616556574
"241",322,-0.94472851924773,0.452266705982163
"242",323,-2.24721085711565,0.237691700017708
"243",324,-1.34434667549854,0.386432363536195
"244",325,-0.882371928018241,0.462539525463841
"245",326,-1.41056588187518,0.375523204778244
"246",327,0.0355409660428581,0.613759360844045
"247",328,-1.84645361076456,0.303713699722402
"248",329,-1.60908894014037,0.342817896481269
"249",330,-0.629124752943643,0.504260255582197
"250",331,-0.629243933139547,0.50424062146471
"251",332,-2.86945568614729,0.135181144581404
"252",333,-1.55706844438588,0.351387915330864
"253",334,-2.23098680016602,0.240364501802056
"254",335,-1.00920500523136,0.441644648421558
"255",336,-2.42254262589634,0.208806997140692
"256",337,2.38004333903025,1
"257",338,2.23815931580748,0.976625583131422
"258",339,2.1530646559326,0.962606823245521
"259",340,1.5854689729436,0.869099338712465
"260",341,2.09630367222733,0.953255841613753
"261",342,1.01793288005255,0.775601671238152
"262",343,0.0816532610369958,0.62135604425827
"263",344,0.847661274606076,0.747550595463826
"264",345,1.15999567356917,0.799005539282961
"265",346,0.109728689610402,0.625981277997297
"266",347,2.02923643238917,0.942206975176262
"267",348,1.40622195830518,0.839569626011632
"268",349,1.3791247155821,0.835105541662939
"269",350,1.67699936339726,0.884178340942677
"270",351,1.62267217757225,0.875228310770664
"271",352,1.10822271680421,0.79047630077918
"272",353,1.10809269825332,0.790454881117261
"273",354,0.709153112667908,0.72473232852083
"274",355,0.647694203695936,0.714607396016319
"275",356,0.187366094803136,0.638771506469466
"276",357,0.72909967528114,0.728018387507788
"277",358,1.41858458183068,0.841606283200445
"278",359,1.38685517647091,0.836379081919953
"279",360,0.0259774049936194,0.612183829944685
"280",361,-0.821036247290437,0.472644156962757
"281",362,-1.09836841045513,0.426955590726527
"282",363,2.05372796264728,0.946241786319893
"283",364,1.50180447541955,0.855316188236411
"284",365,1.94421453334096,0.928200202136066
"285",366,1.98428832042624,0.934802082908529
"286",367,1.46491820478751,0.849239428874106
"287",368,1.79052069864981,0.902880200062535
"288",369,1.4755589370538,0.850992416322092
"289",370,1.95534471092919,0.930033822334164
"290",371,1.34812009121484,0.829997743065516
"291",372,0.81506897847559,0.742181238864302
"292",373,1.76268992425166,0.898295271416014
"293",374,1.49198987450193,0.853699300245528
"294",375,1.55501843289033,0.864082821694471
"295",377,1.8012797224625,0.904652675229115
"296",378,1.33961252942157,0.828596180779825
"297",379,-0.326637787575526,0.554092902452696
"298",380,-0.312279976113047,0.556458253130112
"299",381,1.10360726408374,0.789715936691138
"300",382,0.394027777302017,0.672817597126949
"301",383,-0.455460568472311,0.53287023541482
"302",384,-1.56544580334388,0.350007803066676
"303",385,-0.969045025325089,0.448260728868397
"304",386,-1.48925147917968,0.36256029386571
"305",387,1.28553490391313,0.81968726395335
"306",388,0.824583400010897,0.743748674366751
"307",389,0.97524926387914,0.768569839075279
"308",390,1.21648708642729,0.808312110971921
"309",391,0.80550852928229,0.740606220621803
"310",392,1.04032034148866,0.779289851516317
"311",393,1.46756526499722,0.8496755138357
"312",394,0.862326028260856,0.749966512756104
"313",395,0.960916825265908,0.766208668400248
"314",396,0.654528386492091,0.715733280622668
"315",397,1.63006061087492,0.876445504335518
"316",398,0.447893028343744,0.681691526720862
"317",399,1.59766189215309,0.871108038282535
"318",400,1.92690879405148,0.925349200626643
"319",401,1.5093724178594,0.856562954696852
"320",403,1.34652168316328,0.829734416333762
"321",404,1.96223892884565,0.931169597313629
"322",405,1.17373381147264,0.801268803003991
"323",406,1.23441209842286,0.811265133399971
"324",407,1.53866336166314,0.861388436209085
"325",408,0.879918878048685,0.752864813745225
"326",409,-0.254572741225271,0.565965123135356
"327",410,1.19268461917888,0.80439081821938
"328",411,0.499194389505303,0.690143073092881
"329",412,-0.183124050529543,0.57773580346357
"330",413,0.143865690430769,0.631605114069139
"331",414,0.382780275673589,0.670964648600249
"332",415,0.617234362899693,0.709589346764896
"333",416,2.2555000343114,0.979482347225818
"334",417,2.32241971431105,0.990506904194912
"335",418,1.97614165511429,0.93345997583569
"336",419,1.00814265354358,0.773988798763432
"337",420,1.40018500053868,0.83857507874516
"338",421,2.17815208717022,0.966739804976589
"339",422,1.6577841771335,0.881012771178481
"340",424,-0.540927017362254,0.51879022584606
"341",425,-2.94730143570862,0.122356592807618
"342",427,0.0616933848755417,0.61806779195582
"343",428,-3.62984100923981,0.00991289295586413
"344",431,2.18729472881509,0.968245992299398
"345",432,2.28522317468415,0.984379030149907
"346",433,2.26616666184474,0.981239600740927
"347",434,2.11491118095875,0.956321300684441
"348",435,2.21804629451469,0.973312101222002
"349",436,2.27366153951802,0.982474330283656
"350",437,1.76174768999921,0.898140044804135
"351",438,0.284616163193116,0.654792786296555
"352",439,2.08981243276955,0.952186454563445
"353",440,2.13709450968157,0.959975851502229
"354",441,1.16157799681182,0.799266216153088
"355",442,1.01216507126135,0.774651464414005
"356",443,1.62071468831236,0.874905827879799
"357",444,-0.58221633171437,0.511988095317461
"358",445,-0.0578848272980469,0.598368104025796
"359",446,0.801489631176211,0.739944134803047
"360",447,1.21188579255118,0.807554079456096
"361",448,1.41073927501054,0.840313822866218
"362",449,-1.15235017585323,0.418062466193852
"363",450,-1.53139343705544,0.355617696181548
"364",507,1.44304989817205,0.845636775781606
"365",508,1.20380897387029,0.806223479135279
"366",509,1.60757034927875,0.8727403884381
"367",510,1.48533073593798,0.852602252972382
"368",511,1.37933525502507,0.835140226587961
"369",512,0.58888046695334,0.70491823744163
"370",513,1.36573042663727,0.832898924692661
"371",514,1.05338699343923,0.78144249254546
"372",515,0.586690060086511,0.704557382977159
"373",516,1.02838164680465,0.777323033688121
"374",517,0.662709772399403,0.717081107674767
"375",518,0.265947288414617,0.651717217591721
"376",519,0.106405742116856,0.62543384525482
"377",520,0.250864144575255,0.649232373394454
"378",521,0.377363928575876,0.670072342672554
"379",522,-0.791791018588463,0.477462107226429
"380",523,-0.589641978291594,0.510764771121598
"381",524,-1.44991609146128,0.369040528421601
"382",525,-0.701145522085418,0.492395329265071
"383",527,-2.05198859827799,0.269853224313735
"384",528,-0.585398383170353,0.51146387422801
"385",529,-0.618526640165519,0.506006221762668
"386",550,2.12446140891583,0.95789463504858
"387",551,1.95681564436846,0.930276148500384
"388",552,2.01809308407222,0.940371185191204
"389",553,1.25740195920252,0.815052554826348
"390",554,1.76906606473248,0.899345696701583
"391",555,1.16494681764405,0.79982120621257
"392",556,0.223441883565161,0.644714744518632
"393",557,1.06112941097976,0.7827180025786
"394",558,0.30318854576994,0.657852458574891
"395",559,0.280809265337701,0.65416562606084
"396",560,-0.174589335841216,0.579141839001949
"397",561,0.316894138250003,0.660110360661279
"398",562,0.723301020386145,0.727063099000217
"399",563,0.382535997258431,0.670924405411635
"400",564,0.848965035472812,0.747765381098627
"401",565,0.123262991580595,0.628210961150416
"402",566,0.625865589447239,0.711011281968219
"403",567,-0.93142003371391,0.454459187430681
"404",568,-0.0309916123780176,0.602798576197353
"405",569,0.700751252107309,0.72334817978615
"406",570,-0.110637537972466,0.589677457804724
"407",571,-0.269157833582138,0.563562329493954
"408",572,-1.84556522051336,0.303860055905443
"409",573,-0.685117829354666,0.495035781395061
"410",574,0.989060335566291,0.77084511813549
"411",575,-1.04109990653592,0.436390182822535
"412",576,-0.753766262248869,0.483726424277915
"413",577,-0.319406982533853,0.555284127845805
"414",578,-0.00230560657024057,0.607524398335852
"415",579,-1.64976489197426,0.336116813208497
"416",580,-0.851935631621838,0.467553695937342
"417",581,-1.41911847911836,0.37411422321196
"418",582,-1.00273704122575,0.442710201001221
"419",583,-2.10832064879929,0.260572906473584
"420",635,1.98144517383199,0.934333694063873
"421",636,1.58228973838387,0.868575581687297
"422",637,1.61846248273244,0.874534792502432
"423",638,1.96407546765797,0.931472154450221
"424",639,1.09908560669826,0.78897102473936
"425",640,1.60202216384031,0.871826363050628
"426",641,1.67161470064631,0.883291254793169
"427",642,1.42806934198677,0.843168832194695
"428",643,1.34827805563236,0.830023766616735
"429",644,1.23448422522552,0.81127701579458
"430",645,1.10767640581063,0.790386299800818
"431",646,1.05286619008121,0.781356693774602
"432",647,-0.0414183394944495,0.60108084462576
"433",648,-2.03092582115167,0.273323171963779
"434",649,0.092167123343784,0.62308813075311
"435",650,0.476831729174077,0.68645897862615
"436",651,-0.54536496696202,0.518059104176189
"437",652,-0.632536157812643,0.503698250095573
"438",653,-2.92047718263629,0.126775703989124
"439",654,-1.22653783822074,0.405840559122885
"440",656,-3.00996414014186,0.11203334328124
"441",657,2.04473863652284,0.944760856674486
"442",658,1.50590608056177,0.855991899470466
"443",659,1.35180665345737,0.830605078836744
"444",660,1.5342338457177,0.860658703925752
"445",661,0.284275592768971,0.654736679661811
"446",662,0.569973198494726,0.701803395017801
"447",663,0.905373644052979,0.757058311352368
"448",664,0.483269669077616,0.68751958494152
"449",665,-1.02516855782129,0.439014762938577
"450",666,1.04760958707541,0.780490704587241
"451",667,-0.17020245384819,0.579864547634881
"452",668,0.852240974662601,0.74830506954641
"453",669,-0.573918595116841,0.513355090345447
"454",670,-0.0415450151533233,0.601059975682307
"455",671,1.00148886239663,0.772892632440456
"456",672,-0.146037683103056,0.583845527396383
"457",673,-0.311164922014543,0.556641950622877
"458",674,-0.768626849090104,0.481278244815218
"459",675,-0.474967199809683,0.529656652079467
"460",676,-0.907700849050761,0.458366759950166
"461",677,-0.748445117656748,0.484603046247669
"462",678,1.9595753642078,0.930730793361025
"463",679,0.39847189401481,0.67354973478627
"464",680,1.05468907980368,0.781657002317528
"465",681,1.89217920710049,0.919627740065918
"466",682,1.67742833049574,0.884249010321477
"467",683,0.580389005517215,0.703519327579032
"468",684,0.804310910791002,0.74040892121325
"469",685,0.821428867400544,0.743228986817829
"470",686,0.781238697685665,0.736607932807684
"471",687,0.942652719833405,0.763199782660937
"472",688,0.719063869655733,0.726365057562865
"473",689,1.53565028002063,0.860892051734136
"474",690,0.891618382962765,0.754792226704106
"475",691,0.992878260663899,0.771474095033505
"476",692,1.08865784314986,0.787253122422729
"477",693,-1.87464204673087,0.299069848792722
"478",694,2.1053037078272,0.954738535571571
"479",695,0.147713564801439,0.632239024903883
"480",696,1.62423620954666,0.875485974280164
"481",697,1.07222374147516,0.784545717214731
"482",698,0.067136007201667,0.618964426546661
"483",699,0.500687283347082,0.690389017084358
"484",700,1.7694806059566,0.89941398951681
"485",701,1.84063421423731,0.911136057046891
"486",702,1.67816045364545,0.884369622574442
"487",703,0.855112691046013,0.748778165067311
"488",704,0.0216005614491846,0.611462775077108
"489",705,0.195679691600551,0.640141114356289
"490",706,0.746820303219981,0.730937739068358
"491",707,0.370397813307702,0.668924723098945
"492",708,0.12398974319257,0.628330688479486
"493",709,0.373018119556402,0.669356400529492
"494",710,0.0728477153275952,0.619905391172096
"495",711,0.126242242158549,0.628701772190188
"496",712,0.811279580899805,0.74155696167928
"497",713,-0.52341926741628,0.5216745072216
"498",714,-1.11115326406714,0.424849374035294
"499",715,-1.56581528405305,0.349946933661336
"500",716,-1.49943555747423,0.360882537018448
"501",717,-2.04468409783516,0.271056590517268
"502",718,0.700967924637956,0.723383875095179
"503",719,0.446851710790601,0.681519976816744
"504",720,0.497709837560841,0.689898503371606
"505",721,0.695919924639579,0.722552251818404
"506",722,0.596850679830785,0.706231275189624
"507",723,0.88955469699445,0.754452248636008
"508",724,1.13258422851143,0.794489692260892
"509",725,-0.0940900981216336,0.592403534697637
"510",726,-0.70500119664201,0.491760133403351
"511",727,-0.366528380861052,0.547521201598634
"512",728,0.706064127256646,0.724223439422087
"513",729,0.301960235272465,0.657650102869436
"514",730,-1.04037296167335,0.436509941988312
"515",731,-0.0616173423185719,0.597753197850483
"516",732,-0.225257863890497,0.570794547532199
"517",733,-1.50428090685831,0.360084299036435
"518",734,-2.34550359466259,0.22149864761907
"519",735,-1.4657209183193,0.366436791911148
"520",736,-1.97532950311112,0.282482282938505
"521",737,1.32251571614676,0.825779598394208
"522",738,1.29304394010176,0.820924326014092
"523",739,1.44790583368291,0.846436757755191
"524",740,1.2667849986679,0.816598346036494
"525",741,1.3528007694326,0.830768852605578
"526",742,0.681937717200057,0.720248779320156
"527",743,1.24675133231288,0.813297937307225
"528",744,1.96771696815096,0.932072066608172
"529",745,0.693691967295942,0.722185211171171
"530",746,0.233968493139837,0.646448931038174
"531",747,1.91136927526361,0.92278917179581
"532",748,0.520610384077773,0.693671210887551
"533",749,1.04469241443939,0.780010120461396
"534",750,1.02423809788546,0.776640412505322
"535",751,0.932754168274264,0.761569064379322
"536",752,-0.3963799018215,0.542603368855795
"537",753,0.943635971265117,0.763361766570961
"538",754,-0.108526577220206,0.590025224068295
"539",755,0.576711506515087,0.702913484914318
"540",756,-0.559418393575846,0.51574389880886
"541",757,-2.55185202404994,0.187504163256981
"542",758,-0.338941278992446,0.552065986872028
"543",759,-1.47162097807047,0.365464797651042
"544",760,-1.83488627249971,0.305619339134937
"545",762,0.65013054996969,0.715008767306373
"546",764,1.21821519926788,0.808596805675486
"547",765,1.54673160143377,0.862717623213448
"548",766,0.581492140271825,0.703701061441878
"549",767,1.59855352369025,0.871254928445144
"550",768,1.34409765181003,0.829335073842153
"551",769,0.131971586802583,0.629645642310667
"552",770,-1.62719247753835,0.339835463221169
"553",771,0.197374125199857,0.640420260636516
"554",772,-1.90356151026852,0.294305566099077
"555",773,-1.08111236766733,0.429798405079138
"556",774,-0.101864009076731,0.591122836341076
"557",775,1.64685682853637,0.879212565661497
"558",776,0.260880232519495,0.650882454987034
"559",777,2.1251168999933,0.95800262269476
"560",778,1.26744343009797,0.816706818085541
"561",779,1.3064921917006,0.823139832960432
"562",780,0.79481517795163,0.738844564544906
"563",781,0.779765689524151,0.736365264845246
"564",782,1.60384090658271,0.872125988407112
"565",783,1.45104461889103,0.846953851027915
"566",784,-0.380271048816257,0.545257191582742
"567",786,-0.493073184497779,0.526673815645155
"568",787,0.846344672293262,0.747333694289114
"569",788,0.679777858434988,0.719892957445323
"570",789,-1.04886510542868,0.435110919718318
"571",790,1.43447646955084,0.844224362389082
"572",791,1.61603429850849,0.87413476585394
"573",792,0.357277724886064,0.666763278778759
"574",793,0.79167217299599,0.738326776097803
"575",794,1.39953135069184,0.838467394429061
"576",795,1.52111166715587,0.858496915269347
"577",796,0.292095953032654,0.656025030222457
"578",797,-0.169446868596745,0.57998902510772
"579",798,0.422734385295314,0.677546813333799
"580",799,0.119827997238975,0.627645069460439
"581",800,0.158778462525035,0.634061890693313
"582",801,-0.29624369887193,0.559100119499135
"583",802,0.947319406735925,0.763968587228055
"584",803,0.668295282315656,0.71800128201322
"585",804,0.0658739811400969,0.618756516433935
"586",805,0.888329649965144,0.754250430564486
"587",806,-0.807153142458566,0.474931302988077
"588",807,0.289847843050519,0.655654669566653
"589",825,-0.926331414295318,0.455297502477534
"590",826,1.37453183460226,0.834348896113905
"591",827,1.54843975212277,0.862999029289848
"592",828,0.508939947491196,0.691748586735679
"593",829,-0.982592387848321,0.446028894079002
"594",830,1.78089291709321,0.901294089276331
"595",831,0.362615121034052,0.667642578080555
"596",832,0.539639754143241,0.696806168711226
"597",833,0.703004790213181,0.723719434688001
"598",834,0.648777394488797,0.714785844248653
"599",835,0.397381662618486,0.673370126662945
"600",836,-0.884879481637707,0.462126423253385
"601",837,-0.336657787601581,0.552442176371547
"602",838,-1.62842183529248,0.339632934987383
"603",839,-1.64537491787695,0.336840031244341
"604",840,0.257011865001676,0.65024516804726
"605",841,-0.908553245791409,0.458226333450404
"606",842,-1.45529987371909,0.368153587327282
"607",843,-2.03465559642955,0.272708717142222
"608",844,-1.19464174189171,0.411095221593968
"609",869,0.613617356694616,0.708993469872394
"610",870,1.14745521694278,0.796939585314012
"611",871,1.43113061924895,0.843673156566468
"612",872,0.74888687904475,0.731278193220429
"613",873,0.0950267917502681,0.623559241452685
"614",875,0.146883974996786,0.632102355689947
"615",878,0.776179143906583,0.73577440612501
"616",880,0.657271762993414,0.716185233030789
"617",882,0.405483824813528,0.674704902153392
"618",883,0.790081215761695,0.738064676836944
"619",884,-0.0185506255918569,0.604848143194334
"620",885,0.20578942394743,0.641806623220065
"621",886,0.744398793685446,0.730538812029035
"622",887,0.621003237596936,0.710210242946846
"623",888,-0.187197305579524,0.577064762712203
"624",889,-0.480240704539945,0.528787878449261
"625",890,0.640087865627887,0.71335430414024
"626",891,0.469845109407041,0.685307981077395
"627",892,0.296918774638137,0.656819556907906
"628",893,0.380625113375483,0.670609600436043
"629",894,-0.103664494746724,0.590826218711688
"630",895,-0.218818717391557,0.571855352625861
"631",896,-0.675984187996725,0.496540485982507
"632",897,-0.580296891109297,0.512304309954164
"633",898,-0.569164665979375,0.514138267470671
"634",899,-0.251703626260847,0.566437790090373
"635",900,-1.59807041321532,0.344633123000603
"636",901,-0.114359977262369,0.589064211536725
"637",925,1.47094698057902,0.850232628216478
"638",926,1.50158596323141,0.855280189856464
"639",927,1.56528867906062,0.865774774106551
"640",928,1.40819840924698,0.839895232709162
"641",929,1.61776680603337,0.874420184551511
"642",930,0.167610653355701,0.635516933379935
"643",932,0.0737987885294907,0.620062073940097
"644",933,0.404918667980656,0.67461179645264
"645",944,-0.397863178139722,0.542359009285169
"646",945,-1.79847991712202,0.311617035760212
"647",947,-1.20142967855597,0.409976955719743
"648",948,-2.50541948859807,0.195153604083825
"649",949,-1.84484710378385,0.303978360697023
"650",950,-0.855588952016691,0.466951836531863
